serialno,state,puma,wgtp,np,hincp,fincp,adjinc,hht,hht2,noc,npf,fparc,person_count,adult_count,college_age_count,student_enrolled_count,likely_college_student_count,employed_count,reference_person_count,reference_person_student_flag,has_any_likely_college_student,has_any_student,has_any_college_age_person,has_any_employed_person,student_share_of_persons,student_share_of_adults,college_age_share_of_persons,student_heavy_flag_rule_a,student_heavy_flag_rule_b,wgtp_adj,analysis_weight,hincp_adj_real,student_heavy_flag,hh_comp_key,below_alice_flag,annual_alice_threshold
2023HU0726952,17,1901,97,3,16100.0,16100.0,1019518,3.0,7.0,0.0,3.0,2.0,3,2,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,97.0,97.0,16414.2398,0,2_adult_0_child,1,46488.0
2023HU0727648,17,1901,70,1,19400.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,70.0,70.0,19778.6492,0,1_adult_0_child,1,33348.0
2023HU0729201,17,1901,717,1,0.0,,1019518,6.0,5.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,717.0,717.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0729782,17,1902,11,6,1300.0,1300.0,1019518,1.0,1.0,4.0,6.0,2.0,6,2,0,4,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,2.359687,2.359687,1325.3734,0,2_adult_2plus_child,1,72012.0
2023HU0733294,17,1901,27,1,3450.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,27.0,27.0,3517.3371,0,1_adult_0_child,1,33348.0
2023HU0737861,17,1901,236,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,236.0,236.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0740160,17,1901,132,4,45000.0,45000.0,1019518,1.0,1.0,2.0,4.0,3.0,4,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,132.0,132.0,45878.31,0,2_adult_2plus_child,1,72012.0
2023HU0746836,17,1901,62,13,65330.0,65330.0,1019518,1.0,1.0,10.0,13.0,3.0,13,3,1,9,1,3,1,0,1,1,1,1,0.07692307692307693,0.3333333333333333,0.07692307692307693,0,0,62.0,62.0,66605.11094,0,3plus_adult_1plus_child,1,73296.0
2023HU0748578,17,1902,21,2,22000.0,,1019518,7.0,4.0,0.0,,,2,2,2,1,1,1,1,0,1,1,1,1,0.5,0.5,1.0,1,0,4.504857,4.504857,22429.396,0,2_adult_0_child,1,46488.0
2023HU0755444,17,1901,142,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,142.0,142.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0756008,17,1902,93,2,19520.0,19520.0,1019518,3.0,6.0,1.0,2.0,2.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,19.950081,19.950081,19900.99136,0,1_adult_1_child,1,45888.0
2023HU0757832,17,1901,207,1,4500.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,207.0,207.0,4587.831,1,1_adult_0_child,1,33348.0
2023HU0759061,17,1901,112,2,41300.0,41300.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,112.0,112.0,42106.0934,0,2_adult_0_child,1,46488.0
2023HU0759205,17,1901,48,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,48.0,48.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0761283,17,1902,62,5,60000.0,60000.0,1019518,1.0,1.0,3.0,5.0,3.0,5,2,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,13.300054,13.300054,61171.08,0,2_adult_2plus_child,1,72012.0
2023HU0767200,17,1901,50,1,20000.0,,1019518,4.0,9.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,50.0,50.0,20390.36,0,1_adult_0_child,1,33348.0
2023HU0768331,17,1902,9,1,29130.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.930653,1.930653,29698.55934,0,1_adult_0_child,1,33348.0
2023HU0768684,17,1901,78,1,1100.0,,1019518,4.0,9.0,0.0,,,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0,0,78.0,78.0,1121.4698,0,1_adult_0_child,1,33348.0
2023HU0769097,17,1902,68,1,24000.0,,1019518,6.0,5.0,0.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,14.587156,14.587156,24468.432,0,1_adult_0_child,1,33348.0
2023HU0780065,17,1901,45,2,12000.0,,1019518,7.0,4.0,0.0,,,2,2,2,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,45.0,45.0,12234.216,0,2_adult_0_child,1,46488.0
2023HU0782776,17,1901,11,1,12000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,11.0,11.0,12234.216,0,1_adult_0_child,1,33348.0
2023HU0784684,17,1902,30,5,25000.0,25000.0,1019518,1.0,1.0,3.0,5.0,2.0,5,2,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,6.43551,6.43551,25487.95,0,2_adult_2plus_child,1,72012.0
2023HU0785533,17,1902,18,5,32940.0,32940.0,1019518,1.0,1.0,1.0,5.0,2.0,5,4,2,1,0,1,1,0,0,1,1,1,0.0,0.0,0.4,0,0,3.861306,3.861306,33582.92292,0,3plus_adult_1plus_child,1,73296.0
2023HU0785537,17,1901,50,2,12500.0,,1019518,5.0,12.0,0.0,,,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,1,0,50.0,50.0,12743.975,0,2_adult_0_child,1,46488.0
2023HU0787469,17,1901,170,1,0.0,,1019518,6.0,5.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,170.0,170.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0789428,17,1901,46,1,28800.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,46.0,46.0,29362.1184,0,1_adult_0_child,1,33348.0
2023HU0793640,17,1902,12,1,28000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,2.574204,2.574204,28546.504,0,1_adult_0_child,1,33348.0
2023HU0794675,17,1902,26,2,36000.0,36000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,5.577442,5.577442,36702.648,0,2_adult_0_child,1,46488.0
2023HU0797076,17,1902,173,1,9500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,37.111441,37.111441,9685.421,0,1_adult_0_child,1,33348.0
2023HU0820293,17,1901,353,1,25000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,353.0,353.0,25487.95,0,1_adult_0_child,1,33348.0
2023HU0801909,17,1901,102,3,5700.0,5700.0,1019518,3.0,6.0,2.0,3.0,2.0,3,1,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,102.0,102.0,5811.2526,0,1_adult_2plus_child,1,62232.0
2023HU0802553,17,1902,43,1,11000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,9.224231,9.224231,11214.698,0,1_adult_0_child,1,33348.0
2023HU0803153,17,1902,10,1,17900.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.14517,2.14517,18249.3722,0,1_adult_0_child,1,33348.0
2023HU0807934,17,1901,54,2,43000.0,43000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,54.0,54.0,43839.274,0,2_adult_0_child,1,46488.0
2023HU0814987,17,1902,15,1,21000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.217755,3.217755,21409.878,0,1_adult_0_child,1,33348.0
2023HU0816926,17,1901,184,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,184.0,184.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0822280,17,1901,346,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,346.0,346.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0826214,17,1902,17,1,15800.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.646789,3.646789,16108.3844,0,1_adult_0_child,1,33348.0
2023HU0829067,17,1901,39,1,19300.0,,1019518,6.0,5.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,39.0,39.0,19676.6974,0,1_adult_0_child,1,33348.0
2023HU0831497,17,1902,163,1,25000.0,,1019518,6.0,5.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,34.966271,34.966271,25487.95,0,1_adult_0_child,1,33348.0
2023HU0832178,17,1902,61,1,15600.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,13.085537,13.085537,15904.4808,0,1_adult_0_child,1,33348.0
2023HU0834119,17,1901,59,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,59.0,59.0,0.0,0,1_adult_0_child,1,33348.0
2023HU0836229,17,1902,57,1,22200.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,12.227469,12.227469,22633.2996,0,1_adult_0_child,1,33348.0
2023HU0838040,17,1902,15,3,43000.0,43000.0,1019518,2.0,4.0,0.0,2.0,4.0,3,3,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.3333333333333333,0,0,3.217755,3.217755,43839.274,0,3plus_adult_0_child,1,64080.0
2023HU0838727,17,1901,50,2,22000.0,22000.0,1019518,2.0,10.0,1.0,2.0,2.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,50.0,50.0,22429.396,0,1_adult_1_child,1,45888.0
2023HU0840068,17,1901,76,2,8000.0,8000.0,1019518,3.0,6.0,1.0,2.0,2.0,2,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,76.0,76.0,8156.144,0,1_adult_1_child,1,45888.0
2023HU0840562,17,1902,32,6,49100.0,14100.0,1019518,3.0,3.0,4.0,5.0,3.0,6,2,2,1,0,2,1,0,0,1,1,1,0.0,0.0,0.3333333333333333,0,0,6.864544,6.864544,50058.3338,0,2_adult_2plus_child,1,72012.0
2023HU0846202,17,1902,23,4,35000.0,35000.0,1019518,1.0,1.0,2.0,4.0,2.0,4,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,4.933891,4.933891,35683.13,0,2_adult_2plus_child,1,72012.0
2023HU0848586,17,1902,61,1,27200.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,13.085537,13.085537,27730.8896,0,1_adult_0_child,1,33348.0
2023HU0851585,17,1902,36,1,25700.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,7.722612,7.722612,26201.6126,0,1_adult_0_child,1,33348.0
2023HU0852421,17,1902,174,1,7000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,37.325958,37.325958,7136.626,0,1_adult_0_child,1,33348.0
2023HU0854216,17,1902,17,1,32000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.646789,3.646789,32624.576,0,1_adult_0_child,1,33348.0
2023HU0856955,17,1902,21,1,13500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.504857,4.504857,13763.493,0,1_adult_0_child,1,33348.0
2023HU0859687,17,1901,71,3,23270.0,23270.0,1019518,3.0,6.0,2.0,3.0,2.0,3,1,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,71.0,71.0,23724.18386,0,1_adult_2plus_child,1,62232.0
2023HU0860999,17,1901,106,1,7300.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,106.0,106.0,7442.4814,0,1_adult_0_child,1,33348.0
2023HU0861794,17,1902,19,1,31100.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.075823,4.075823,31707.0098,0,1_adult_0_child,1,33348.0
2023HU0862910,17,1902,12,1,24000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.574204,2.574204,24468.432,0,1_adult_0_child,1,33348.0
2023HU0866588,17,1902,359,5,30000.0,30000.0,1019518,3.0,6.0,4.0,5.0,3.0,5,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,77.011603,77.011603,30585.54,0,1_adult_2plus_child,1,62232.0
2023HU0866983,17,1902,17,6,71500.0,71500.0,1019518,1.0,1.0,2.0,6.0,2.0,6,4,1,2,0,2,1,0,0,1,1,1,0.0,0.0,0.16666666666666666,0,0,3.646789,3.646789,72895.537,0,3plus_adult_1plus_child,1,73296.0
2023HU0867421,17,1902,72,1,26880.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,15.445224,15.445224,27404.64384,0,1_adult_0_child,1,33348.0
2023HU0868604,17,1902,10,3,52000.0,52000.0,1019518,1.0,2.0,0.0,3.0,4.0,3,3,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.3333333333333333,0,0,2.14517,2.14517,53014.936,0,3plus_adult_0_child,1,64080.0
2023HU0868917,17,1901,61,2,45000.0,,1019518,5.0,12.0,0.0,,,2,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,61.0,61.0,45878.31,0,2_adult_0_child,1,46488.0
2023HU0869478,17,1902,113,1,31700.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,24.240421,24.240421,32318.7206,0,1_adult_0_child,1,33348.0
2023HU0871408,17,1902,62,3,27900.0,27900.0,1019518,3.0,7.0,0.0,3.0,4.0,3,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,13.300054,13.300054,28444.5522,0,3plus_adult_0_child,1,64080.0
2023HU0879160,17,1901,57,1,25000.0,,1019518,6.0,5.0,0.0,,,1,1,1,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0,0,57.0,57.0,25487.95,0,1_adult_0_child,1,33348.0
2023HU0879211,17,1902,22,1,22000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.719374,4.719374,22429.396,0,1_adult_0_child,1,33348.0
2023HU0879381,17,1902,66,2,45400.0,45400.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,14.158122,14.158122,46286.1172,0,2_adult_0_child,1,46488.0
2023HU0880160,17,1902,71,1,20000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,15.230707,15.230707,20390.36,0,1_adult_0_child,1,33348.0
2023HU0884860,17,1902,45,3,22700.0,22700.0,1019518,1.0,2.0,0.0,3.0,4.0,3,3,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.3333333333333333,0,0,9.653265,9.653265,23143.0586,0,3plus_adult_0_child,1,64080.0
2023HU0885584,17,1902,88,5,60000.0,60000.0,1019518,1.0,1.0,3.0,5.0,2.0,5,2,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,18.877496,18.877496,61171.08,0,2_adult_2plus_child,1,72012.0
2023HU0887029,17,1902,32,2,32730.0,32730.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.864544,6.864544,33368.82414,0,2_adult_0_child,1,46488.0
2023HU0889112,17,1901,30,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,30.0,30.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0889642,17,1902,318,5,20000.0,20000.0,1019518,3.0,3.0,3.0,4.0,3.0,5,2,2,2,0,1,1,0,0,1,1,1,0.0,0.0,0.4,0,0,68.216406,68.216406,20390.36,0,2_adult_2plus_child,1,72012.0
2023HU0890043,17,1901,7,1,32200.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,7.0,7.0,32828.4796,0,1_adult_0_child,1,33348.0
2023HU0891553,17,1902,8,2,28300.0,28300.0,1019518,3.0,7.0,0.0,2.0,4.0,2,2,2,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0,0,1.716136,1.716136,28852.3594,0,2_adult_0_child,1,46488.0
2023HU0893654,17,1901,91,3,59200.0,59200.0,1019518,3.0,6.0,2.0,3.0,2.0,3,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,91.0,91.0,60355.4656,0,1_adult_2plus_child,1,62232.0
2023HU0897112,17,1901,12,2,8000.0,,1019518,5.0,12.0,0.0,,,2,2,2,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,12.0,12.0,8156.144,0,2_adult_0_child,1,46488.0
2023HU0898129,17,1901,68,1,3900.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,68.0,68.0,3976.1202,0,1_adult_0_child,1,33348.0
2023HU0898583,17,1902,39,2,20500.0,20500.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,8.366163,8.366163,20900.119,0,2_adult_0_child,1,46488.0
2023HU0902858,17,1902,55,5,31000.0,31000.0,1019518,3.0,3.0,3.0,4.0,3.0,5,2,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,11.798435,11.798435,31605.058,0,2_adult_2plus_child,1,72012.0
2023HU0907216,17,1902,14,1,13600.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,3.003238,3.003238,13865.4448,0,1_adult_0_child,1,33348.0
2023HU0907503,17,1902,66,3,26300.0,26300.0,1019518,2.0,10.0,1.0,3.0,3.0,3,1,1,1,0,0,1,0,0,1,1,0,0.0,0.0,0.3333333333333333,0,0,14.158122,14.158122,26813.3234,0,1_adult_1_child,1,45888.0
2023HU0920049,17,1902,295,1,22500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,63.282515,63.282515,22939.155,0,1_adult_0_child,1,33348.0
2023HU0924366,17,1902,13,3,1700.0,1700.0,1019518,3.0,7.0,0.0,3.0,4.0,3,3,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.3333333333333333,0,0,2.788721,2.788721,1733.1806,0,3plus_adult_0_child,1,64080.0
2023HU0924417,17,1902,63,4,60000.0,60000.0,1019518,1.0,1.0,2.0,4.0,2.0,4,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,13.514571,13.514571,61171.08,0,2_adult_2plus_child,1,72012.0
2023HU0925444,17,1902,13,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.788721,2.788721,0.0,0,1_adult_0_child,1,33348.0
2023HU0926417,17,1902,82,4,34300.0,23000.0,1019518,2.0,3.0,2.0,3.0,2.0,4,2,0,3,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,17.590394,17.590394,34969.4674,0,2_adult_2plus_child,1,72012.0
2023HU0926647,17,1901,84,1,11000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,84.0,84.0,11214.698,0,1_adult_0_child,1,33348.0
2023HU0932198,17,1902,75,2,43000.0,43000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,16.088775,16.088775,43839.274,0,2_adult_0_child,1,46488.0
2023HU0932328,17,1901,205,2,8000.0,,1019518,7.0,8.0,0.0,,,2,2,2,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,205.0,205.0,8156.144,0,2_adult_0_child,1,46488.0
2023HU0933339,17,1902,10,1,4000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.14517,2.14517,4078.072,0,1_adult_0_child,1,33348.0
2023HU0933434,17,1901,61,1,27800.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,61.0,61.0,28342.6004,0,1_adult_0_child,1,33348.0
2023HU0935031,17,1902,9,2,38900.0,38900.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.930653,1.930653,39659.2502,0,2_adult_0_child,1,46488.0
2023HU0935597,17,1902,79,3,32000.0,32000.0,1019518,1.0,2.0,0.0,3.0,4.0,3,3,0,0,0,2,1,0,0,0,0,1,0.0,0.0,0.0,0,0,16.946843,16.946843,32624.576,0,3plus_adult_0_child,1,64080.0
2023HU0938854,17,1901,79,2,12000.0,12000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,79.0,79.0,12234.216,0,2_adult_0_child,1,46488.0
2023HU0938892,17,1901,306,1,30500.0,,1019518,6.0,5.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,306.0,306.0,31095.299,0,1_adult_0_child,1,33348.0
2023HU0939098,17,1902,39,1,21500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,8.366163,8.366163,21919.637,0,1_adult_0_child,1,33348.0
2023HU0939233,17,1902,112,1,19500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,24.025904,24.025904,19880.601,0,1_adult_0_child,1,33348.0
2023HU0940451,17,1901,137,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,137.0,137.0,0.0,1,1_adult_0_child,1,33348.0
2023HU0942037,17,1902,41,1,7100.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,8.795197,8.795197,7238.5778,0,1_adult_0_child,1,33348.0
2023HU0943992,17,1902,26,4,35000.0,35000.0,1019518,2.0,3.0,2.0,3.0,3.0,4,2,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,5.577442,5.577442,35683.13,0,2_adult_2plus_child,1,72012.0
2023HU0945788,17,1902,104,1,8400.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,22.309768,22.309768,8563.9512,0,1_adult_0_child,1,33348.0
2023HU0947483,17,1902,12,3,30400.0,30400.0,1019518,3.0,7.0,0.0,3.0,4.0,3,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.574204,2.574204,30993.3472,0,3plus_adult_0_child,1,64080.0
2023HU0948503,17,1901,31,2,8850.0,,1019518,7.0,8.0,0.0,,,2,2,2,2,2,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,31.0,31.0,9022.7343,1,2_adult_0_child,1,46488.0
2023HU0948842,17,1901,58,1,21600.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,58.0,58.0,22021.5888,0,1_adult_0_child,1,33348.0
2023HU0951302,17,1902,186,1,15600.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,39.900162,39.900162,15904.4808,0,1_adult_0_child,1,33348.0
2023HU0952038,17,1902,14,1,21410.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.003238,3.003238,21827.88038,0,1_adult_0_child,1,33348.0
2023HU0953610,17,1901,320,2,36000.0,36000.0,1019518,3.0,6.0,1.0,2.0,1.0,2,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,320.0,320.0,36702.648,0,1_adult_1_child,1,45888.0
2023HU0958552,17,1902,136,3,10000.0,10000.0,1019518,3.0,6.0,2.0,3.0,3.0,3,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,29.174312,29.174312,10195.18,0,1_adult_2plus_child,1,62232.0
2023HU0959559,17,1902,35,5,55000.0,55000.0,1019518,1.0,2.0,0.0,5.0,2.0,5,4,1,1,0,1,1,0,0,1,1,1,0.0,0.0,0.2,0,0,7.508095,7.508095,56073.49,0,3plus_adult_0_child,1,64080.0
2023HU0960852,17,1901,9,3,5000.0,5000.0,1019518,3.0,6.0,2.0,3.0,2.0,3,1,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,9.0,9.0,5097.59,0,1_adult_2plus_child,1,62232.0
2023HU0961874,17,1902,67,1,20000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,14.372639,14.372639,20390.36,0,1_adult_0_child,1,33348.0
2023HU0963256,17,1902,45,5,37000.0,37000.0,1019518,2.0,3.0,3.0,4.0,2.0,5,2,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,9.653265,9.653265,37722.166,0,2_adult_2plus_child,1,72012.0
2023HU0965751,17,1902,45,6,68410.0,68410.0,1019518,1.0,1.0,4.0,6.0,2.0,6,2,0,4,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,9.653265,9.653265,69745.22638,0,2_adult_2plus_child,1,72012.0
2023HU0967664,17,1902,67,4,51200.0,51200.0,1019518,3.0,6.0,3.0,4.0,2.0,4,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,14.372639,14.372639,52199.3216,0,1_adult_2plus_child,1,62232.0
